month,gid,gcode,game_date_local,tip_local_time,tip_away_local_time,tip_et_time,arena,city,state,status_code,status_text,visitor_abbr,visitor_team,visitor_city,home_abbr,home_team,home_city,utc_date,utc_time,seq,broadcasters_tv,broadcasters_radio,broadcasters_ott,broadcasters_natltv
November,0022500296,20251129/DETMIA,2025-11-29,2025-11-29T20:00:00,2025-11-29T20:00:00,2025-11-29T20:00:00,Kaseya Center,Miami,FL,1,8:00 pm ET,DET,Pistons,Detroit,MIA,Heat,Miami,2025-11-30,01:00,4,"FanDuel Sports Network - Sun, FDSNDTX","950 AM, FM 104.3 WQAM, 560 AM   / S: WAQI 710",,
November,0022500297,20251129/BKNMIL,2025-11-29,2025-11-29T19:00:00,2025-11-29T20:00:00,2025-11-29T20:00:00,Fiserv Forum,Milwaukee,WI,1,8:00 pm ET,BKN,Nets,Brooklyn,MIL,Bucks,Milwaukee,2025-11-30,01:00,5,"FDSNWI/WMLW, YES",,,
November,0022500298,20251129/NOPGSW,2025-11-29,2025-11-29T17:30:00,2025-11-29T19:30:00,2025-11-29T20:30:00,Chase Center,San Francisco,CA,1,8:30 pm ET,NOP,Pelicans,New Orleans,GSW,Warriors,Golden State,2025-11-30,01:30,6,"GCSEN, NBA TV, NBCSBA",95.7 The Game,Pelicans+,NBA TV
November,0022500299,20251129/DENPHX,2025-11-29,2025-11-29T19:00:00,2025-11-29T19:00:00,2025-11-29T21:00:00,Mortgage Matchup Center,Phoenix,AZ,1,9:00 pm ET,DEN,Nuggets,Denver,PHX,Suns,Phoenix,2025-11-30,02:00,7,"Altitude, Arizona's Family 3TV / Arizona's Family Sports","Altitude Sports Radio 92.5 FM, KMVP 98.7 / S: KSUN",Suns+,
November,0022500300,20251129/DALLAC,2025-11-29,2025-11-29T19:00:00,2025-11-29T21:00:00,2025-11-29T22:00:00,Intuit Dome,Inglewood,CA,1,10:00 pm ET,DAL,Mavericks,Dallas,LAC,Clippers,LA,2025-11-30,03:00,8,"FanDuel Sports Network - SoCal/KTLA, KFAA",97.1 FM / S: 99.1 FM,MavsTV,
November,0022500301,20251130/HOUUTA,2025-11-30,2025-11-30T13:00:00,2025-11-30T14:00:00,2025-11-30T15:00:00,Delta Center,Salt Lake City,UT,1,3:00 pm ET,HOU,Rockets,Houston,UTA,Jazz,Utah,2025-11-30,20:00,1,"KJZZ, Space City Home Network","790 AM / S: KLTN TUDN, KZNS / KSL / S: KTUB",Jazz+,
November,0022500302,20251130/BOSCLE,2025-11-30,2025-11-30T18:00:00,2025-11-30T18:00:00,2025-11-30T18:00:00,Rocket Arena,Cleveland,OH,1,6:00 pm ET,BOS,Celtics,Boston,CLE,Cavaliers,Cleveland,2025-11-30,23:00,2,"FanDuel Sports Network - Ohio, NBC SPORTS BOSTON",98.5 The Sports Hub,,
November,0022500303,20251130/TORNYK,2025-11-30,2025-11-30T18:00:00,2025-11-30T18:00:00,2025-11-30T18:00:00,Madison Square Garden,New York,NY,1,6:00 pm ET,TOR,Raptors,Toronto,NYK,Knicks,New York,2025-11-30,23:00,3,"MSG, TSN, TSN","880 ESPN New York, TSN Radio 1050",,
November,0022500304,20251130/ATLPHI,2025-11-30,2025-11-30T18:00:00,2025-11-30T18:00:00,2025-11-30T18:00:00,Xfinity Mobile Arena,Philadelphia,PA,1,6:00 pm ET,ATL,Hawks,Atlanta,PHI,76ers,Philadelphia,2025-11-30,23:00,4,"FanDuel Sports Network - Southeast - Atlanta, NBC Sports Philadelphia","97.5 The Fanatic, V-103 FM",,
November,0022500305,20251130/OKCPOR,2025-11-30,2025-11-30T15:00:00,2025-11-30T17:00:00,2025-11-30T18:00:00,Moda Center,Portland,OR,1,6:00 pm ET,OKC,Thunder,Oklahoma City,POR,Trail Blazers,Portland,2025-11-30,23:00,5,"FanDuel Sports Network - Oklahoma, KATU ABC 2/KUNP","Rip City Radio 620, WWLS 98.1FM OKC",BlazerVision,
November,0022500306,20251130/SASMIN,2025-11-30,2025-11-30T18:00:00,2025-11-30T18:00:00,2025-11-30T19:00:00,Target Center,Minneapolis,MN,1,7:00 pm ET,SAS,Spurs,San Antonio,MIN,Timberwolves,Minnesota,2025-12-01,00:00,6,FanDuel Sports Network - North,WOAI/KXTN,,
November,0022500307,20251130/MEMSAC,2025-11-30,2025-11-30T18:00:00,2025-11-30T20:00:00,2025-11-30T21:00:00,Golden 1 Center,Sacramento,CA,1,9:00 pm ET,MEM,Grizzlies,Memphis,SAC,Kings,Sacramento,2025-12-01,02:00,7,"FanDuel Sports Network - Southeast - Memphis, NBCSCA",Sactown Sports 1140 AM,,
November,0022500308,20251130/NOPLAL,2025-11-30,2025-11-30T18:30:00,2025-11-30T20:30:00,2025-11-30T21:30:00,Crypto.com Arena,Los Angeles,CA,1,9:30 pm ET,NOP,Pelicans,New Orleans,LAL,Lakers,Los Angeles,2025-12-01,02:30,8,"GCSEN, Spectrum SportsNet",ESPN LA 710/1330 KWKW,"Pelicans+, Spectrum SportsNet+",
December,0022500309,20251201/ATLDET,2025-12-01,2025-12-01T19:00:00,2025-12-01T19:00:00,2025-12-01T19:00:00,Little Caesars Arena,Detroit,MI,1,7:00 pm ET,ATL,Hawks,Atlanta,DET,Pistons,Detroit,2025-12-02,00:00,1,"FanDuel Sports Network - Detroit, FanDuel Sports Network - Southeast - Atlanta","950 AM, WZGC",,
December,0022500310,20251201/CLEIND,2025-12-01,2025-12-01T19:00:00,2025-12-01T19:00:00,2025-12-01T19:00:00,Gainbridge Fieldhouse,Indianapolis,IN,1,7:00 pm ET,CLE,Cavaliers,Cleveland,IND,Pacers,Indiana,2025-12-02,00:00,2,"FanDuel Sports Network - Indiana, FanDuel Sports Network - Ohio",93.5/107.5 The Fan,,
December,0022500311,20251201/MILWAS,2025-12-01,2025-12-01T19:00:00,2025-12-01T18:00:00,2025-12-01T19:00:00,Capital One Arena,Washington,DC,1,7:00 pm ET,MIL,Bucks,Milwaukee,WAS,Wizards,Washington,2025-12-02,00:00,3,"FanDuel Sports Network - Wisconsin, Monumental Sports Network",,,
December,0022500312,20251201/CHABKN,2025-12-01,2025-12-01T19:30:00,2025-12-01T19:30:00,2025-12-01T19:30:00,Barclays Center,Brooklyn,NY,1,7:30 pm ET,CHA,Hornets,Charlotte,BKN,Nets,Brooklyn,2025-12-02,00:30,4,"FanDuel Sports Network - Southeast - Charlotte, YES",WFNZ 610 AM/102.5 FM,,
December,0022500313,20251201/LACMIA,2025-12-01,2025-12-01T19:30:00,2025-12-01T16:30:00,2025-12-01T19:30:00,Kaseya Center,Miami,FL,1,7:30 pm ET,LAC,Clippers,LA,MIA,Heat,Miami,2025-12-02,00:30,5,"FanDuel Sports Network - SoCal, FanDuel Sports Network - Sun","FM 104.3 WQAM, 560 AM   / S: WAQI 710",,
December,0022500314,20251201/CHIORL,2025-12-01,2025-12-01T19:30:00,2025-12-01T18:30:00,2025-12-01T19:30:00,Kia Center,Orlando,FL,1,7:30 pm ET,CHI,Bulls,Chicago,ORL,Magic,Orlando,2025-12-02,00:30,6,"FanDuel Sports Network - Florida, Peacock",,,Peacock
December,0022500315,20251201/DALDEN,2025-12-01,2025-12-01T19:00:00,2025-12-01T20:00:00,2025-12-01T21:00:00,Ball Arena,Denver,CO,1,9:00 pm ET,DAL,Mavericks,Dallas,DEN,Nuggets,Denver,2025-12-02,02:00,7,"ALT/KTVD, KFAA","97.1 FM / S: 99.1 FM, Altitude Sports Radio 92.5 FM",MavsTV,
December,0022500316,20251201/HOUUTA,2025-12-01,2025-12-01T19:00:00,2025-12-01T20:00:00,2025-12-01T21:00:00,Delta Center,Salt Lake City,UT,1,9:00 pm ET,HOU,Rockets,Houston,UTA,Jazz,Utah,2025-12-02,02:00,8,"KJZZ, Space City Home Network","790 AM / S: KLTN TUDN, KZNS / KSL / S: KTUB",Jazz+,
December,0022500317,20251201/PHXLAL,2025-12-01,2025-12-01T19:00:00,2025-12-01T20:00:00,2025-12-01T22:00:00,Crypto.com Arena,Los Angeles,CA,1,10:00 pm ET,PHX,Suns,Phoenix,LAL,Lakers,Los Angeles,2025-12-02,03:00,9,"Peacock, Spectrum SportsNet","ESPN LA 710/1330 KWKW, KMVP 98.7 / S: KSUN",Spectrum SportsNet+,Peacock
December,0022500318,20251202/WASPHI,2025-12-02,2025-12-02T19:00:00,2025-12-02T19:00:00,2025-12-02T19:00:00,Xfinity Mobile Arena,Philadelphia,PA,1,7:00 pm ET,WAS,Wizards,Washington,PHI,76ers,Philadelphia,2025-12-03,00:00,1,"Monumental Sports Network, NBC Sports Philadelphia",97.5 The Fanatic,,
December,0022500319,20251202/PORTOR,2025-12-02,2025-12-02T19:30:00,2025-12-02T16:30:00,2025-12-02T19:30:00,Scotiabank Arena,Toronto,ON,1,7:30 pm ET,POR,Trail Blazers,Portland,TOR,Raptors,Toronto,2025-12-03,00:30,2,"KATU ABC 2/KUNP, TSN, TSN","Rip City Radio 620, Sportsnet 590",BlazerVision,
December,0022500320,20251202/NYKBOS,2025-12-02,2025-12-02T20:00:00,2025-12-02T20:00:00,2025-12-02T20:00:00,TD Garden,Boston,MA,1,8:00 pm ET,NYK,Knicks,New York,BOS,Celtics,Boston,2025-12-03,01:00,3,"MSG, NBC, Peacock","880 ESPN New York, WROR (105.7 FM)",,"NBC, Peacock"
December,0022500321,20251202/MINNOP,2025-12-02,2025-12-02T19:00:00,2025-12-02T19:00:00,2025-12-02T20:00:00,Smoothie King Center,New Orleans,LA,1,8:00 pm ET,MIN,Timberwolves,Minnesota,NOP,Pelicans,New Orleans,2025-12-03,01:00,4,"FDSNNOX, GCSEN",,Pelicans+,
December,0022500322,20251202/MEMSAS,2025-12-02,2025-12-02T19:00:00,2025-12-02T19:00:00,2025-12-02T20:00:00,Frost Bank Center,San Antonio,TX,1,8:00 pm ET,MEM,Grizzlies,Memphis,SAS,Spurs,San Antonio,2025-12-03,01:00,5,FanDuel Sports Network - Southeast - Memphis,WOAI/KXTN,,
December,0022500323,20251202/OKCGSW,2025-12-02,2025-12-02T20:00:00,2025-12-02T22:00:00,2025-12-02T23:00:00,Chase Center,San Francisco,CA,1,11:00 pm ET,OKC,Thunder,Oklahoma City,GSW,Warriors,Golden State,2025-12-03,04:00,6,"FanDuel Sports Network - Oklahoma, NBC, NBCSBA, Peacock","95.7 The Game, WWLS 98.1FM OKC",,"NBC, Peacock"
December,0022500324,20251203/PORCLE,2025-12-03,2025-12-03T19:00:00,2025-12-03T16:00:00,2025-12-03T19:00:00,Rocket Arena,Cleveland,OH,1,7:00 pm ET,POR,Trail Blazers,Portland,CLE,Cavaliers,Cleveland,2025-12-04,00:00,1,"FanDuel Sports Network - Ohio, KATU ABC 2/KUNP",Rip City Radio 620,BlazerVision,
December,0022500325,20251203/DENIND,2025-12-03,2025-12-03T19:00:00,2025-12-03T17:00:00,2025-12-03T19:00:00,Gainbridge Fieldhouse,Indianapolis,IN,1,7:00 pm ET,DEN,Nuggets,Denver,IND,Pacers,Indiana,2025-12-04,00:00,2,"Altitude, FanDuel Sports Network - Indiana","93.5/107.5 The Fan, Altitude Sports Radio 92.5 FM",,
December,0022500326,20251203/SASORL,2025-12-03,2025-12-03T19:00:00,2025-12-03T18:00:00,2025-12-03T19:00:00,Kia Center,Orlando,FL,1,7:00 pm ET,SAS,Spurs,San Antonio,ORL,Magic,Orlando,2025-12-04,00:00,3,FanDuel Sports Network - Florida,WOAI/KXTN,,
December,0022500327,20251203/LACATL,2025-12-03,2025-12-03T19:30:00,2025-12-03T16:30:00,2025-12-03T19:30:00,State Farm Arena,Atlanta,GA,1,7:30 pm ET,LAC,Clippers,LA,ATL,Hawks,Atlanta,2025-12-04,00:30,4,"FanDuel Sports Network - SoCal, FanDuel Sports Network - Southeast - Atlanta",WZGC,,
December,0022500328,20251203/CHANYK,2025-12-03,2025-12-03T19:30:00,2025-12-03T19:30:00,2025-12-03T19:30:00,Madison Square Garden,New York,NY,1,7:30 pm ET,CHA,Hornets,Charlotte,NYK,Knicks,New York,2025-12-04,00:30,5,"FanDuel Sports Network - Southeast - Charlotte, MSG","880 ESPN New York, WFNZ 610 AM/102.5 FM",,
December,0022500329,20251203/BKNCHI,2025-12-03,2025-12-03T19:00:00,2025-12-03T20:00:00,2025-12-03T20:00:00,United Center,Chicago,IL,1,8:00 pm ET,BKN,Nets,Brooklyn,CHI,Bulls,Chicago,2025-12-04,01:00,6,"Chicago Sports Network, YES",,,
December,0022500330,20251203/SACHOU,2025-12-03,2025-12-03T19:00:00,2025-12-03T17:00:00,2025-12-03T20:00:00,Toyota Center,Houston,TX,1,8:00 pm ET,SAC,Kings,Sacramento,HOU,Rockets,Houston,2025-12-04,01:00,7,"NBCSCA, Space City Home Network","790 AM / S: KLTN TUDN, Sactown Sports 1140 AM",,
December,0022500331,20251203/DETMIL,2025-12-03,2025-12-03T19:00:00,2025-12-03T20:00:00,2025-12-03T20:00:00,Fiserv Forum,Milwaukee,WI,1,8:00 pm ET,DET,Pistons,Detroit,MIL,Bucks,Milwaukee,2025-12-04,01:00,8,"FanDuel Sports Network - Detroit, FanDuel Sports Network - Wisconsin",97.1 FM The Ticket,,
December,0022500332,20251203/MIADAL,2025-12-03,2025-12-03T19:30:00,2025-12-03T20:30:00,2025-12-03T20:30:00,American Airlines Center,Dallas,TX,1,8:30 pm ET,MIA,Heat,Miami,DAL,Mavericks,Dallas,2025-12-04,01:30,9,"FanDuel Sports Network - Sun, KFAA/WFAA, NBA TV","97.1 FM / S: 99.1 FM, FM 104.3 WQAM, 560 AM   / S: WAQI 710",MavsTV,NBA TV
December,0022500333,20251204/GSWPHI,2025-12-04,2025-12-04T19:00:00,2025-12-04T16:00:00,2025-12-04T19:00:00,Xfinity Mobile Arena,Philadelphia,PA,1,7:00 pm ET,GSW,Warriors,Golden State,PHI,76ers,Philadelphia,2025-12-05,00:00,1,"NBA TV, NBC Sports Philadelphia, NBCSBA","95.7 The Game, 97.5 The Fanatic",,NBA TV
December,0022500334,20251204/BOSWAS,2025-12-04,2025-12-04T19:00:00,2025-12-04T19:00:00,2025-12-04T19:00:00,Capital One Arena,Washington,DC,1,7:00 pm ET,BOS,Celtics,Boston,WAS,Wizards,Washington,2025-12-05,00:00,2,"Monumental Sports Network, NBC SPORTS BOSTON",WROR (105.7 FM),,
December,0022500335,20251204/UTABKN,2025-12-04,2025-12-04T19:30:00,2025-12-04T17:30:00,2025-12-04T19:30:00,Barclays Center,Brooklyn,NY,1,7:30 pm ET,UTA,Jazz,Utah,BKN,Nets,Brooklyn,2025-12-05,00:30,3,"KJZZ, YES",KZNS / KSL / S: KTUB,Jazz+,
December,0022500336,20251204/LALTOR,2025-12-04,2025-12-04T19:30:00,2025-12-04T16:30:00,2025-12-04T19:30:00,Scotiabank Arena,Toronto,ON,1,7:30 pm ET,LAL,Lakers,Los Angeles,TOR,Raptors,Toronto,2025-12-05,00:30,4,"SN, SN, Spectrum SportsNet","ESPN LA 710/1330 KWKW, TSN Radio 1050",Spectrum SportsNet+,
December,0022500337,20251204/MINNOP,2025-12-04,2025-12-04T19:00:00,2025-12-04T19:00:00,2025-12-04T20:00:00,Smoothie King Center,New Orleans,LA,1,8:00 pm ET,MIN,Timberwolves,Minnesota,NOP,Pelicans,New Orleans,2025-12-05,01:00,5,"FanDuel Sports Network - North, GCSEN",,Pelicans+,
December,0022500338,20251205/LALBOS,2025-12-05,2025-12-05T19:00:00,2025-12-05T16:00:00,2025-12-05T19:00:00,TD Garden,Boston,MA,1,7:00 pm ET,LAL,Lakers,Los Angeles,BOS,Celtics,Boston,2025-12-06,00:00,1,"Prime Video, Spectrum SportsNet","98.5 The Sports Hub, ESPN LA 710/1330 KWKW, ESPN Radio",Spectrum SportsNet+,Prime Video
December,0022500339,20251205/MIAORL,2025-12-05,2025-12-05T19:00:00,2025-12-05T19:00:00,2025-12-05T19:00:00,Kia Center,Orlando,FL,1,7:00 pm ET,MIA,Heat,Miami,ORL,Magic,Orlando,2025-12-06,00:00,2,"FanDuel Sports Network - Florida, FanDuel Sports Network - Sun","FM 104.3 WQAM, 560 AM   / S: WAQI 710",,
December,0022500340,20251205/DENATL,2025-12-05,2025-12-05T19:30:00,2025-12-05T17:30:00,2025-12-05T19:30:00,State Farm Arena,Atlanta,GA,1,7:30 pm ET,DEN,Nuggets,Denver,ATL,Hawks,Atlanta,2025-12-06,00:30,3,"Altitude, FanDuel Sports Network - Southeast - Atlanta","Altitude Sports Radio 92.5 FM, WZGC",,
December,0022500341,20251205/SASCLE,2025-12-05,2025-12-05T19:30:00,2025-12-05T18:30:00,2025-12-05T19:30:00,Rocket Arena,Cleveland,OH,1,7:30 pm ET,SAS,Spurs,San Antonio,CLE,Cavaliers,Cleveland,2025-12-06,00:30,4,FanDuel Sports Network - Ohio,WOAI/KXTN,,
December,0022500342,20251205/PORDET,2025-12-05,2025-12-05T19:30:00,2025-12-05T16:30:00,2025-12-05T19:30:00,Little Caesars Arena,Detroit,MI,1,7:30 pm ET,POR,Trail Blazers,Portland,DET,Pistons,Detroit,2025-12-06,00:30,5,"FanDuel Sports Network - Detroit, KUNP","97.1 FM The Ticket, Rip City Radio 620",BlazerVision,
December,0022500343,20251205/UTANYK,2025-12-05,2025-12-05T19:30:00,2025-12-05T17:30:00,2025-12-05T19:30:00,Madison Square Garden,New York,NY,1,7:30 pm ET,UTA,Jazz,Utah,NYK,Knicks,New York,2025-12-06,00:30,6,"KJZZ, MSG","880 ESPN New York, KZNS / KSL / S: KTUB",Jazz+,
December,0022500344,20251205/CHATOR,2025-12-05,2025-12-05T19:30:00,2025-12-05T19:30:00,2025-12-05T19:30:00,Scotiabank Arena,Toronto,ON,1,7:30 pm ET,CHA,Hornets,Charlotte,TOR,Raptors,Toronto,2025-12-06,00:30,7,"FanDuel Sports Network - Southeast - Charlotte, TSN, TSN","TSN Radio 1050, WFNZ 610 AM/102.5 FM",,
December,0022500345,20251205/INDCHI,2025-12-05,2025-12-05T19:00:00,2025-12-05T20:00:00,2025-12-05T20:00:00,United Center,Chicago,IL,1,8:00 pm ET,IND,Pacers,Indiana,CHI,Bulls,Chicago,2025-12-06,01:00,8,"Chicago Sports Network, FanDuel Sports Network - Indiana",93.5/107.5 The Fan,,
December,0022500346,20251205/PHXHOU,2025-12-05,2025-12-05T19:00:00,2025-12-05T18:00:00,2025-12-05T20:00:00,Toyota Center,Houston,TX,1,8:00 pm ET,PHX,Suns,Phoenix,HOU,Rockets,Houston,2025-12-06,01:00,9,"Arizona's Family 3TV / Arizona's Family Sports, Space City Home Network","790 AM / S: KLTN TUDN, KMVP 98.7 / S: KSUN",Suns+,
December,0022500347,20251205/LACMEM,2025-12-05,2025-12-05T19:00:00,2025-12-05T17:00:00,2025-12-05T20:00:00,FedExForum,Memphis,TN,1,8:00 pm ET,LAC,Clippers,LA,MEM,Grizzlies,Memphis,2025-12-06,01:00,10,"FanDuel Sports Network - SoCal, FanDuel Sports Network - Southeast - Memphis",,,
December,0022500348,20251205/PHIMIL,2025-12-05,2025-12-05T19:00:00,2025-12-05T20:00:00,2025-12-05T20:00:00,Fiserv Forum,Milwaukee,WI,1,8:00 pm ET,PHI,76ers,Philadelphia,MIL,Bucks,Milwaukee,2025-12-06,01:00,11,"FDSNWI/WMLW, NBC Sports Philadelphia",97.5 The Fanatic,,
December,0022500349,20251205/DALOKC,2025-12-05,2025-12-05T20:30:00,2025-12-05T20:30:00,2025-12-05T21:30:00,Paycom Center,Oklahoma City,OK,1,9:30 pm ET,DAL,Mavericks,Dallas,OKC,Thunder,Oklahoma City,2025-12-06,02:30,12,Prime Video,"97.1 FM / S: 99.1 FM, WWLS/WKY",,Prime Video
December,0022500350,20251206/NOPBKN,2025-12-06,2025-12-06T17:00:00,2025-12-06T16:00:00,2025-12-06T17:00:00,Barclays Center,Brooklyn,NY,1,5:00 pm ET,NOP,Pelicans,New Orleans,BKN,Nets,Brooklyn,2025-12-06,22:00,1,"GCSEN, YES",,Pelicans+,
December,0022500351,20251206/ATLWAS,2025-12-06,2025-12-06T19:00:00,2025-12-06T19:00:00,2025-12-06T19:00:00,Capital One Arena,Washington,DC,1,7:00 pm ET,ATL,Hawks,Atlanta,WAS,Wizards,Washington,2025-12-07,00:00,2,"FanDuel Sports Network - Southeast - Atlanta, Monumental Sports Network",WZGC,,
December,0022500352,20251206/GSWCLE,2025-12-06,2025-12-06T19:30:00,2025-12-06T16:30:00,2025-12-06T19:30:00,Rocket Arena,Cleveland,OH,1,7:30 pm ET,GSW,Warriors,Golden State,CLE,Cavaliers,Cleveland,2025-12-07,00:30,3,"FanDuel Sports Network - Ohio, NBA TV, NBCSBA",95.7 The Game,,NBA TV
December,0022500353,20251206/MILDET,2025-12-06,2025-12-06T19:30:00,2025-12-06T18:30:00,2025-12-06T19:30:00,Little Caesars Arena,Detroit,MI,1,7:30 pm ET,MIL,Bucks,Milwaukee,DET,Pistons,Detroit,2025-12-07,00:30,4,"FanDuel Sports Network - Detroit, FanDuel Sports Network - Wisconsin",950 AM,,
December,0022500354,20251206/SACMIA,2025-12-06,2025-12-06T20:00:00,2025-12-06T17:00:00,2025-12-06T20:00:00,Kaseya Center,Miami,FL,1,8:00 pm ET,SAC,Kings,Sacramento,MIA,Heat,Miami,2025-12-07,01:00,5,"FanDuel Sports Network - Sun, NBCSCA","FM 104.3 WQAM, 560 AM   / S: WAQI 710, Sactown Sports 1140 AM",,
December,0022500355,20251206/LACMIN,2025-12-06,2025-12-06T19:00:00,2025-12-06T17:00:00,2025-12-06T20:00:00,Target Center,Minneapolis,MN,1,8:00 pm ET,LAC,Clippers,LA,MIN,Timberwolves,Minnesota,2025-12-07,01:00,6,"FanDuel Sports Network - North, FanDuel Sports Network - SoCal",,,
December,0022500356,20251206/HOUDAL,2025-12-06,2025-12-06T19:30:00,2025-12-06T19:30:00,2025-12-06T20:30:00,American Airlines Center,Dallas,TX,1,8:30 pm ET,HOU,Rockets,Houston,DAL,Mavericks,Dallas,2025-12-07,01:30,7,"KFAA, Space City Home Network","790 AM / S: KLTN TUDN, 97.1 FM / S: 99.1 FM",MavsTV,
December,0022500357,20251207/ORLNYK,2025-12-07,2025-12-07T12:00:00,2025-12-07T12:00:00,2025-12-07T12:00:00,Madison Square Garden,New York,NY,1,12:00 pm ET,ORL,Magic,Orlando,NYK,Knicks,New York,2025-12-07,17:00,1,"FanDuel Sports Network - Florida, MSG",880 ESPN New York,,
December,0022500358,20251207/BOSTOR,2025-12-07,2025-12-07T15:30:00,2025-12-07T15:30:00,2025-12-07T15:30:00,Scotiabank Arena,Toronto,ON,1,3:30 pm ET,BOS,Celtics,Boston,TOR,Raptors,Toronto,2025-12-07,20:30,2,"NBC SPORTS BOSTON, SN, SN","98.5 The Sports Hub, TSN Radio 1050",,
December,0022500359,20251207/DENCHA,2025-12-07,2025-12-07T18:00:00,2025-12-07T16:00:00,2025-12-07T18:00:00,Spectrum Center,Charlotte,NC,1,6:00 pm ET,DEN,Nuggets,Denver,CHA,Hornets,Charlotte,2025-12-07,23:00,3,"Altitude, FanDuel Sports Network - Southeast - Charlotte","Altitude Sports Radio 92.5 FM, WFNZ 610 AM/102.5 FM",,
December,0022500360,20251207/PORMEM,2025-12-07,2025-12-07T17:00:00,2025-12-07T15:00:00,2025-12-07T18:00:00,FedExForum,Memphis,TN,1,6:00 pm ET,POR,Trail Blazers,Portland,MEM,Grizzlies,Memphis,2025-12-07,23:00,4,"FanDuel Sports Network - Southeast - Memphis, KATU ABC 2/KUNP",Rip City Radio 620,BlazerVision,
December,0022500361,20251207/GSWCHI,2025-12-07,2025-12-07T18:00:00,2025-12-07T16:00:00,2025-12-07T19:00:00,United Center,Chicago,IL,1,7:00 pm ET,GSW,Warriors,Golden State,CHI,Bulls,Chicago,2025-12-08,00:00,5,"Chicago Sports Network, NBCSBA",95.7 The Game,,
December,0022500362,20251207/LALPHI,2025-12-07,2025-12-07T19:30:00,2025-12-07T16:30:00,2025-12-07T19:30:00,Xfinity Mobile Arena,Philadelphia,PA,1,7:30 pm ET,LAL,Lakers,Los Angeles,PHI,76ers,Philadelphia,2025-12-08,00:30,6,"NBC Sports Philadelphia, Spectrum SportsNet","97.5 The Fanatic, ESPN LA 710/1330 KWKW",Spectrum SportsNet+,
December,0022500363,20251207/OKCUTA,2025-12-07,2025-12-07T18:00:00,2025-12-07T19:00:00,2025-12-07T20:00:00,Delta Center,Salt Lake City,UT,1,8:00 pm ET,OKC,Thunder,Oklahoma City,UTA,Jazz,Utah,2025-12-08,01:00,7,"FanDuel Sports Network - Oklahoma, KJZZ","KZNS / KSL / S: KTUB, WWLS 98.1FM OKC",Jazz+,
December,0022500364,20251208/SACIND,2025-12-08,2025-12-08T19:00:00,2025-12-08T16:00:00,2025-12-08T19:00:00,Gainbridge Fieldhouse,Indianapolis,IN,1,7:00 pm ET,SAC,Kings,Sacramento,IND,Pacers,Indiana,2025-12-09,00:00,1,Peacock,"93.5/107.5 The Fan, Sactown Sports 1140 AM",,Peacock
December,0022500365,20251208/PHXMIN,2025-12-08,2025-12-08T19:00:00,2025-12-08T18:00:00,2025-12-08T20:00:00,Target Center,Minneapolis,MN,1,8:00 pm ET,PHX,Suns,Phoenix,MIN,Timberwolves,Minnesota,2025-12-09,01:00,2,"Arizona's Family 3TV / Arizona's Family Sports, FanDuel Sports Network - North",KMVP 98.7 / S: KSUN,Suns+,
December,0022500366,20251208/SASNOP,2025-12-08,2025-12-08T20:30:00,2025-12-08T20:30:00,2025-12-08T21:30:00,Smoothie King Center,New Orleans,LA,1,9:30 pm ET,SAS,Spurs,San Antonio,NOP,Pelicans,New Orleans,2025-12-09,02:30,3,Peacock,WOAI/KXTN,,Peacock
December,0022500367,20251217/CLECHI,2025-12-17,2025-12-17T19:00:00,2025-12-17T20:00:00,2025-12-17T20:00:00,United Center,Chicago,IL,1,8:00 pm ET,CLE,Cavaliers,Cleveland,CHI,Bulls,Chicago,2025-12-18,01:00,1,"Chicago Sports Network, FanDuel Sports Network - Ohio",,,
December,0022500368,20251217/MEMMIN,2025-12-17,2025-12-17T19:00:00,2025-12-17T19:00:00,2025-12-17T20:00:00,Target Center,Minneapolis,MN,1,8:00 pm ET,MEM,Grizzlies,Memphis,MIN,Timberwolves,Minnesota,2025-12-18,01:00,2,"FanDuel Sports Network - North, FanDuel Sports Network - Southeast - Memphis",,,
December,0022500369,20251217/LACOKC,2025-12-17,2025-12-17T19:00:00,2025-12-17T17:00:00,2025-12-17T20:00:00,Paycom Center,Oklahoma City,OK,1,8:00 pm ET,LAC,Clippers,LA,OKC,Thunder,Oklahoma City,2025-12-18,01:00,3,"FanDuel Sports Network - Oklahoma, FanDuel Sports Network - SoCal, NBA TV",WWLS/WKY,,NBA TV
December,0022500370,20251217/WASSAS,2025-12-17,2025-12-17T19:00:00,2025-12-17T20:00:00,2025-12-17T20:00:00,Frost Bank Center,San Antonio,TX,1,8:00 pm ET,WAS,Wizards,Washington,SAS,Spurs,San Antonio,2025-12-18,01:00,4,Monumental Sports Network,WOAI/KXTN,,
December,0022500371,20251218/ATLCHA,2025-12-18,2025-12-18T19:00:00,2025-12-18T19:00:00,2025-12-18T19:00:00,Spectrum Center,Charlotte,NC,1,7:00 pm ET,ATL,Hawks,Atlanta,CHA,Hornets,Charlotte,2025-12-19,00:00,1,"FanDuel Sports Network - Southeast - Atlanta, FanDuel Sports Network - Southeast - Charlotte","WFNZ 610 AM/102.5 FM, WZGC",,
